%% LaTeX2e file `bSort_timesF_proc.dat'
%% generated by the `filecontents' environment
%% from source `lab_03_report' on 2019/12/26.
%%
1000 0.01922
1100 0.02103
1200 0.02419
1300 0.02832
1400 0.03067
1500 0.03516
1600 0.03759
1700 0.0454
1800 0.05219
1900 0.06051
2000 0.06591
