%% LaTeX2e file `bSort_times_proct.dat'
%% generated by the `filecontents' environment
%% from source `lab_03_report' on 2019/11/24.
%%
1000 0.02011
1100 0.02186
1200 0.02551
1300 0.03062
1400 0.02967
1500 0.03467
1600 0.04102
1700 0.04638
1800 0.05468
1900 0.06048
2000 0.06779
