%% LaTeX2e file `qSort_timesR_proc.dat'
%% generated by the `filecontents' environment
%% from source `lab_03_report' on 2019/11/25.
%%
1000 0.05463
1100 0.05893
1200 0.08216
1300 0.09325
1400 0.10566
1500 0.11752
1600 0.14982
1700 0.18477
1800 0.17601
1900 0.19965
2000 0.22478
