%% LaTeX2e file `inSort_times_proc.dat'
%% generated by the `filecontents' environment
%% from source `lab_03_report' on 2019/11/25.
%%
1000 0.00029
1100 0.00019
1200 0.00026
1300 0.00015
1400 0.00033
1500 0.00019
1600 0.00025
1700 0.00042
1800 0.00035
1900 0.00028
2000 0.00029
