%% LaTeX2e file `info_64_nv.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 101 0.054000
 201 0.056000
 301 0.134000
 401 0.263000
 501 0.680000
 601 0.934000
 701 1.773000
 801 2.347000
 901 3.086000
 1001 4.991000
