%% LaTeX2e file `info_8_nv.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 101 0.010000
 201 0.029000
 301 0.093000
 401 0.217000
 501 0.449000
 601 0.781000
 701 1.209000
 801 1.782000
 901 2.808000
 1001 4.257000
