%% LaTeX2e file `info_32_nv.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 101 0.026000
 201 0.040000
 301 0.116000
 401 0.269000
 501 0.534000
 601 0.934000
 701 1.396000
 801 1.809000
 901 3.021000
 1001 4.939000
