%% LaTeX2e file `info_4_nv.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 101 0.026000
 201 0.051000
 301 0.097000
 401 0.248000
 501 0.549000
 601 0.915000
 701 1.282000
 801 1.911000
 901 3.202000
 1001 5.034000
