%% LaTeX2e file `info_64_ev.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 100 0.052000
 200 0.054000
 300 0.127000
 400 0.231000
 500 0.584000
 600 0.853000
 700 1.726000
 800 2.218000
 900 2.995000
 1000 4.856000
