%% LaTeX2e file `info_2_ev.dat'
%% generated by the `filecontents' environment
%% from source `lab_04_rep' on 2019/12/24.
%%
 100 0.018000
 200 0.047000
 300 0.155000
 400 0.384000
 500 0.768000
 600 1.398000
 700 2.627000
 800 3.768000
 900 6.208000
 1000 10.216000
